n	Cond(V_n)
8329	11776.863504335943
8331	9790.79222735949
8333	24814.194781747534
8335	14594.982588076313
8337	21954.964022400516
8338	11376.059243631242
8339	38111.906920208225
8341	30006.915027617273
8342	22151.665993383573
8345	14611.779574666665
8346	14883.93742112627
8347	28415.23245271872
8351	17921.44572576244
8353	11810.804629649943
8354	5905.0488566582735
8355	16957.9140887249
8357	52973.61775953164
8358	11214.392737629514
8359	24890.10947855169
8362	20679.369693162353
8363	11824.946765197754
8365	48075.23235643821
8366	23152.77782582204
8367	9833.124246105357
8369	11833.432046526528
8371	22896.788151559347
8373	9840.431516960303
8374	24504.61766171014
8377	11844.745754964993
8378	25836.57761581565
8382	15072.423358041573
8383	61621.710651903726
8385	220374.11440237353
8386	8986.71359662849
8387	11858.887890513239
8389	11861.71631762291
8390	7338.026320336411
8391	9861.59752643194
8393	102552.62922189795
8394	4929.917555316302
8395	101177.30999579397
8398	98888.23769041772
8399	41830.513745522076
8401	38383.18637825721
8402	5938.989981429832
8403	9875.456264870341
8407	18042.47160151885
8409	9882.76353590793
8411	25047.073501782314
8413	47041.81544222966
8414	9014.749027220332
8417	30273.879641467127
8418	20367.078210671978
8419	11904.142724268826
8421	22173.21196445849
8422	5953.132116753755
8423	11909.799578488404
8426	11496.663403102006
8429	11918.284859817823
8430	9253.33363416643
8431	11921.11328692764
8434	5961.617397948792
8435	51347.703961079795
8437	286315.5191987132
8438	5964.445825013918
8439	46252.09867440292
8441	33329.82292675541
8443	11938.083849586714
8445	17516.340766149737
8446	21940.323168189738
8447	11943.74070380646
8449	124690.25319203432
8453	60697.883179860815
8454	4964.94233947894
8455	90678.89665450314
8457	9938.954293053133
8458	5978.587960340391
8459	23131.969179223015
8461	11963.539693575794
8462	5981.416387405854
8463	286551.8569363103
8465	14822.835138632428
8466	18151.309596136787
8467	11972.024974905615
8471	45373.44920043255
8473	42198.422608986846
8474	15180.54543579082
8479	53775.981799650435
8481	28908.40121478041
8482	5995.55852273401
8483	28886.60115032024
8485	14857.889377270276
8486	5998.386949799807
8489	25281.093198716342
8490	8594.464127375779
8491	18222.985103029787
8493	38137.31851139831
8494	19287.255932193286
8495	14874.686361054115
8497	37598.666732638616
8498	9106.372499352527
8499	9988.593583352218
8501	12020.10823577578
8502	16386.304530938738
8503	23257.99878821478
8506	6012.52908512963
8507	47567.096573484225
8509	56448.6684647222
8510	40029.27326983252
8511	10002.452321277584
8513	12037.078798436316
8515	66326.76693623578
8517	36049.15686414143
8518	6021.014366328186
8519	18281.105554669673
8521	12048.392506876811
8522	6023.842793394481
8527	12056.877788207254
8529	10023.618330694855
8530	7461.446072642954
8531	30686.993873544532
8533	192562.13021000917
8534	14480.456431594526
8535	16138.821398178983
8537	12071.019923758131
8538	5014.581581318548
8539	12073.848350868326
8542	6037.984928726778
8543	12079.505205088737
8545	14962.321956838181
8546	6040.8133557934025
8547	225706.62991668363
8549	62855.805092286486
8551	29115.807684693056
8553	10052.091611869286
8554	66066.00182054854
8555	117786.51008898419
8557	45841.3175723083
8558	11679.979639316754
8561	18372.72947430354
8562	5028.440358051185
8563	12107.789476191203
8565	16197.864190789398
8566	6054.955491127333
8567	25513.971933254576
8569	569088.7930889335
8570	7496.500296501645
8571	10073.25762138323
8573	12121.93161174269
8574	5035.747587902841
8578	6063.440772328339
8579	33896.89223698532
8581	12133.245320184
8582	9197.312503009984
8583	10087.116358973628
8585	84489.87146928863
8587	39232.01308058494
8589	23132.466356136316
8590	7513.297430608722
8593	25588.745635083495
8594	6074.754480597102
8597	12155.872737066942
8598	5049.606364313921
8599	12158.701164177342
8601	57375.773305461604
8602	112907.9166713248
8603	18463.669773278747
8605	15068.944911816978
8606	12780.429205297623
8607	43181.17400878046
8609	12172.84329972943
8610	59086.92619680567
8611	61848.76516054197
8614	26563.290855512045
8615	15085.741928987041
8617	18491.704634891023
8618	19559.352806267554
8621	42938.00850247848
8623	12192.642289502635
8626	15445.025666417936
8627	12198.29914372361
8629	12201.127570834107
8630	7549.081632634273
8633	65648.0598762067
8634	5070.7723706119
8635	68408.52901446141
8637	10150.614387292251
8638	9258.850140215183
8639	51220.42751832149
8641	12218.098133497231
8642	19011.42364033306
8643	59500.57939371208
8645	2371169.5150390263
8646	13160.969641560752
8647	12226.583414828883
8651	45298.538100472906
8653	29454.433097751244
8654	6117.180886612541
8655	17949.716741888664
8657	23680.71709746565
8659	18583.328559184632
8661	10179.087669013725
8662	27132.033055645225
8663	12249.210831713573
8665	15173.377526058519
8666	9286.885843897868
8669	12257.69611304544
8671	473201.90117722435
8674	6131.323021953651
8677	12269.009821488022
8678	6134.151449022029
8679	26592.222578183555
8681	12274.66667570935
8682	5099.245607850009
8683	31249.23641031203
8686	23075.39245707694
8687	144645.69495171297
8689	12285.980384152084
8690	30584.28595366814
8691	10214.112415649985
8693	12291.637238373492
8695	154911.55245201758
8697	32271.038331515396
8698	6148.293584364699
8699	12300.122519705652
8701	104722.34775225856
8702	15607.55144069047
8705	15244.216108278162
8706	5113.104383311842
8707	12311.43622814862
8709	10235.278425111126
8710	33967.55408950461
8711	39828.68606579272
8713	12319.921509480913
8714	6159.607292639764
8715	95656.09625110513
8717	34435.39502449564
8718	5120.411614562491
8719	12328.406790813264
8723	290537.83137769357
8726	6168.092573846602
8727	10256.444434576506
8729	238409.2876811739
8731	12345.377353478141
8733	58414.06994958592
8734	11924.802170309056
8735	15296.067362191892
8737	12353.862634810665
8738	14833.071065653512
8741	12359.519489032378
8742	23966.92298547941
8743	18763.84206158943
8745	305027.44913470664
8746	6182.234709192352
8747	12368.004770364998
8749	26056.214673766135
8751	10284.917716743204
8753	12376.490051697674
8754	5141.5776213060335
8755	99321.81824422973
8758	19272.021803358617
8759	31513.71902904987
8761	12387.80376014133
8762	13009.314439114727
8763	48137.31671569854
8765	15348.648720616666
8767	23979.214450766103
8769	57586.33094053319
8770	7671.771418507822
8773	40107.29056944719
8774	22785.75856015362
8777	58230.57387219574
8778	101489.60322119649
8779	12413.259604139928
8781	10319.942462997818
8782	6207.690552817893
8783	12418.91645836191
8785	50528.72414354309
8786	17281.020311582677
8787	54547.08825125834
8789	170900.80362978455
8790	9095.126638966583
8791	54897.05002175127
8794	6216.175834027312
8795	15400.499938046984
8797	31648.939940408698
8798	25807.900458501583
8799	20674.376149511663
8801	26218.312383453227
8803	12447.20072947218
8805	17873.694702615823
8806	58429.32002523952
8807	12452.857583694311
8809	34803.30420338371
8810	7707.555560151762
8813	18912.902799676114
8814	15898.452670641449
8815	94789.24040981772
8817	10362.274481966075
8818	6233.146396447494
8819	12469.82814636085
8821	12472.656573471957
8822	12039.382214168789
8823	38356.5570754182
8826	5183.909634884781
8827	103235.0285554066
8830	7724.352755961352
8831	12486.79870902761
8834	9469.4490825549
8835	186308.6775863455
8837	12495.28399036107
8839	12498.112417472237
8841	20776.511495646737
8842	6250.116958869458
8843	44048.51791794346
8845	86649.57840224385
8846	6252.945385939959
8849	12512.254553028162
8851	52484.35598209069
8853	35584.40701004953
8854	15872.041650520634
8855	1383196.0777186106
8857	30159.155769895995
8858	23526.690491176185
8859	10411.913774144994
8861	12529.225115695475
8862	10375.940087597932
8863	12532.053542806714
8866	96733.68857720826
8867	12537.710397029214
8870	7759.406981141364
8871	10425.772510449035
8873	31923.355883073633
8877	32122.340610467963
8878	17462.20996225673
8879	26447.19831813386
8881	65351.07751276042
8882	6278.401229576655
8885	15558.974154794972
8886	5218.934415648594
8887	12565.99466814207
8889	10446.938519951407
8890	27197.663114064446
8891	30277.905012612104
8893	12574.479949476046
8894	6286.886510789762
8895	18452.03213483248
8897	178248.89945938063
8898	5226.24164858327
8899	24344.04161777369
8902	6292.543364932074
8903	39397.7883185253
8905	87607.5505438787
8906	27910.892956955264
8907	10468.104529457767
8909	55636.29486311036
8911	110201.7679278125
8913	10475.411802896142
8914	6301.028646145903
8915	15611.555513456935
8917	44442.428642360064
8921	24401.932828123157
8922	5240.100422213306
8923	12616.906356146734
8926	6309.513927360163
8927	64164.92432242181
8929	12625.391637481034
8930	38993.16023585352
8931	35469.135848273945
8933	12631.048491703928
8934	5247.407655476514
8935	15646.609752590497
8938	23203.070266977084
8939	19185.040237573874
8941	12642.362200149793
8942	15173.256335413782
8943	30505.99646290161
8945	15663.406728510927
8947	35348.25665805328
8949	39530.98987939446
8951	12656.504335707257
8953	19215.125821764806
8958	5261.26642880956
8961	51654.41311865562
8962	6334.969771005515
8963	12673.474898376406
8965	61324.779719919075
8966	6337.7981980774575
8969	12681.96017971106
8970	76004.68271805081
8971	12684.788606822625
8974	9618.51034709016
8977	50244.66502842514
8979	57424.34693794595
8981	19275.980547750984
8983	26757.703336283786
8985	16992.08703498015
8986	6351.940333437875
8987	180078.8556947849
8989	68407.23952478635
8990	36367.341762552634
8994	5282.432435436977
8995	53922.13752235191
8997	10573.934577048514
8998	12283.603153132623
8999	12724.386586385128
9001	12727.21501349678
9002	9646.545706082687
9003	10581.241850887085
9005	15770.029700585761
9006	20012.35513380003
9007	12735.700294831766
9010	42255.72626766686
9011	12741.35714905512
9013	12744.185576166807
9014	6371.739322944422
9015	17051.12992191358
9017	61561.64879331524
9019	39912.3012182374
9021	56597.108886290865
9022	13404.28861040243
9023	19367.604346179804
9026	6380.22460416221
9029	12766.812993060505
9030	56408.75712321666
9031	24703.443969386568
9033	10616.266596111886
9034	6385.881458307634
9035	88515.80252447876
9037	19395.639327430643
9038	6388.709885380414
9039	46470.20071469446
9041	12783.783555731019
9042	16277.629877140109
9043	12786.61198284279
9046	6394.366739526114
9047	66586.479678483
9049	12795.097264178143
9051	24380.68436765738
9053	24763.143402662434
9055	15857.665299708922
9057	10644.73987972412
9058	9708.083677931796
9059	12809.239399737176
9061	263799.9339364258
9062	17829.19276580415
9066	5324.764448783813
9067	12820.553108184507
9069	10658.598615190449
9070	7934.678109489559
9071	50766.2224423379
9073	48615.3821133055
9074	13479.063329500596
9077	40166.62723155023
9078	18921.397518796846
9079	19486.579640345408
9082	16281.677489708525
9083	41523.090687259704
9085	112053.97612965049
9086	70685.25326099801
9087	30419.117879406716
9089	57681.94061622219
9091	12854.494233527043
9093	25658.88617679494
9094	6428.3078644041425
9095	97819.54955912147
9097	24886.761697171307
9098	6431.136291477606
9101	32748.590879446794
9102	23862.548520334116
9103	12871.464796198617
9105	18885.40799658202
9106	20040.85610526713
9107	19544.700057008715
9109	12879.950077534479
9110	7970.462264868773
9111	10708.237908592313
9113	27137.27639242565
9115	15962.097905690536
9118	25301.8888014562
9119	24946.461190175432
9121	19578.20344444426
9122	6448.106853919335
9123	10722.096643836392
9127	12905.40592154237
9129	39150.20211826746
9130	33234.69238753678
9131	36090.06385896859
9133	12913.891202878433
9134	6456.592135140803
9137	12919.548057102504
9138	5367.096462250902
9139	155207.76166539962
9141	31215.585716085698
9142	9799.023720563997
9143	47884.87666558115
9145	90174.55817238899
9146	15523.28251304736
9147	10750.569927854815
9149	19636.324003007197
9151	12939.347046886927
9154	18006.699236625678
9155	16032.936498285513
9157	12947.832328223192
9158	16420.373987690124
9159	62343.94963067319
9161	12953.489182447394
9165	183883.89363807405
9166	6479.219551733341
9167	69778.14293212269
9169	54388.109024071695
9170	27600.130861194677
9173	12970.459745120139
9174	15569.45966618386
9177	378154.489300094
9178	13638.877274736335
9179	60994.724968555754
9181	12981.773453568743
9182	6490.533260030671
9183	10792.90194713076
9185	62789.1636473179
9186	5395.569704518341
9187	12990.258734905256
9190	8039.110789669126
9191	130578.05247457755
9193	40676.53430134127
9194	6499.018541254128
9195	18668.04163412722
9197	31320.734938680063
9199	13007.229297578428
9201	10814.067956773724
9202	24439.840805739048
9203	13012.886151802863
9205	57892.97588338707
9206	6507.503822477978
9209	13021.371433139553
9210	9528.504270412559
9211	58462.05019122292
9213	56101.177700971784
9214	15631.667445689352
9215	87385.09914113641
9217	27456.339650001413
9218	12588.125631770645
9219	24285.80345039814
9221	13038.341995813083
9222	25557.625758603426
9223	36451.06266820097
9226	9890.64699311106
9227	13046.827277149921
9229	25247.972349226744
9230	40901.88998221243
9231	39145.90472008012
9233	19816.83751067536
9235	16172.423341957408
9237	10856.39997606954
9238	20999.124467568083
9239	13063.797839823743
9241	13066.626266936066
9242	6532.9596661518735
9246	23156.497687864474
9247	19846.923095366998
9249	10870.25871080497
9253	33293.94530741183
9254	9918.682609457452
9255	18789.475415671142
9257	13089.25368383484
9258	5437.901718774072
9259	51819.83703812827
9262	12644.813419473681
9263	57843.0260080346
9265	94831.8576404017
9266	24089.86872300746
9267	10891.424720386232
9269	409056.61927585915
9271	64172.663463005374
9273	31592.86346457872
9274	6555.587082753816
9277	13117.537954958789
9278	6558.415509829251
9281	13123.194809183642
9282	230850.2920770672
9283	13126.023236296076
9285	20445.177115211667
9286	6564.072363980248
9287	46277.83009040724
9289	19937.86341393573
9290	8126.746353232267
9291	42231.83236265959
9293	13140.16537185833
9294	5459.067725940995
9298	6572.557645207062
9299	31674.39129930558
9301	63524.416648956794
9302	6575.38607228275
9303	24504.050960728353
9305	16295.843296949437
9307	48755.87473965452
9309	54060.80747650274
9311	13165.62121587072
9313	61882.80979391015
9314	6583.8713535100715
9318	5472.926496426436
9319	13176.934924320807
9321	37024.70392139999
9322	28826.949948021353
9323	13182.591778545882
9326	6592.356634737769
9327	10962.230024365863
9329	33566.870793661066
9330	10246.361368123497
9331	149683.309753976
9334	13869.474683079117
9335	16347.694539353512
9337	13202.39076833381
9338	60938.32772509461
9339	33136.36601745756
9341	13208.04762255898
9343	13210.876049671571
9345	98299.83040916514
9346	6606.4987701181035
9347	27841.61846968397
9349	13219.361331009379
9353	52349.524250633025
9354	5494.092503345915
9355	16383.47889671032
9357	10997.254768344897
9358	6614.9840513468025
9361	181619.02197232994
9362	21276.50840409878
9363	11004.562043706712
9365	16400.275898659824
9366	13174.313079229032
9367	330411.99446827965
9370	8197.584809221291
9371	13250.47402924841
9373	125791.55747438472
9374	24934.117246024358
9377	13258.959310586435
9379	69069.78665989968
9381	69372.99706235793
9382	6631.954613805319
9383	25670.690726146328
9385	16435.330138219444
9389	49185.79074666802
9390	9510.24211703365
9391	13278.75830037534
9393	60231.937527421855
9394	64380.58862430249
9395	16452.127107018805
9397	13287.243581713523
9398	23262.235455696307
9399	37802.37409898946
9401	169610.99749649924
9402	5522.565747594398
9403	13295.728863051747
9406	6648.925176265314
9407	37179.97017830797
9410	8233.36897742259
9411	11060.752797161264
9413	13309.870998615557
9415	60928.867731250466
9417	70850.54878514646
9418	15991.02002916505
9419	13318.356279953907
9421	13321.184707066699
9422	10101.245960250642
9426	5536.42451726667
9427	25785.26707836759
9429	26613.84490241832
9430	52631.233144913
9431	13335.326842630739
9433	13338.155269743564
9434	27720.214956884498
9435	185582.18246541277
9437	13343.812123969226
9439	13346.640551082064
9442	6674.381019958058
9443	168167.19093610015
9445	16539.762705244335
9446	6677.209447035231
9447	65889.59785939689
9449	25854.61096270056
9451	28146.417642845587
9453	42554.56373868175
9454	20813.45392812121
9455	135209.90091383678
9458	6685.694728266994
9461	13377.753249323618
9462	22737.651881584916
9463	13380.581676436517
9465	17904.39574177167
9466	6691.351582421704
9467	13386.23853066233
9469	32252.589795039145
9470	8285.220377599224
9471	229175.16262958583
9473	13394.723812001084
9474	5564.897762154296
9478	10159.367113458513
9479	13403.209093339887
9481	34120.670920202036
9482	12946.926529481718
9483	51567.31827011808
9485	57434.05087668316
9487	56294.43065400694
9489	11152.724111497457
9490	44744.50237541595
9491	13420.179656017623
9493	25969.18800805979
9494	26351.760895549032
9497	13428.664937356558
9498	5578.756531294415
9499	141014.7575746259
9501	11166.582845255467
9502	6716.80742611987
9503	609614.4571677756
9505	16646.38569658892
9507	11173.89012119403
9509	47376.6527560777
9510	9631.676127738774
9511	13448.46392714758
9514	31246.17507741832
9515	75398.3005449439
9517	43514.81278847918
9518	6728.121134431198
9519	46331.21312245176
9521	13462.606062712744
9523	72564.54022050301
9526	13006.626183193168
9527	20448.63479382543
9529	28385.572798977235
9530	8337.801719037285
9533	13479.576625391104
9534	12989.142294843621
9535	16698.236935467627
9538	17106.906706852507
9539	13488.061906730349
9541	149846.96837060337
9542	14180.549178208805
9543	11216.222140596137
9545	117396.22003012511
9546	28808.607940501326
9547	13499.375615182744
9551	13505.032469408972
9553	50054.267840499546
9554	16226.960181056871
9557	34387.13754746956
9561	11237.388150301638
9562	10250.307181871958
9563	66217.16186047404
9565	16750.818295031517
9566	6762.062259368946
9569	20539.57511951215
9570	112798.72088916601
9571	32605.209490220423
9573	11251.2468837897
9574	6767.719113525783
9577	60834.56799390554
9578	6770.547540604259
9579	54091.378244372936
9581	214009.5921452942
9582	5628.395784174983
9586	6776.204394761327
9587	13555.94415744589
9589	51417.66424714345
9590	29582.699973861123
9591	43252.10900401232
9593	56920.45958454805
9595	103043.88497299729
9597	24691.615824734137
9598	6784.689675997219
9599	42494.912919107155
9601	13575.743147238447
9602	6787.518103075927
9605	96166.03032227013
9606	5642.254552531383
9607	28616.169406887442
9609	11293.578903076039
9611	20631.198950155638
9613	13592.71370991797
9614	95131.26053214465
9615	21169.691082545847
9617	60106.89059862404
9618	12631.621712164533
9619	13601.198991257796
9622	16336.384326929767
9623	13606.85584548437
9626	6804.4886655489745
9627	11314.744912723947
9629	13615.341126824267
9631	13618.169553937576
9634	6810.145519706962
9635	127627.65530084814
9637	38096.05725853577
9638	30273.919849167607
9641	44121.65292953933
9642	5663.420559661297
9643	13635.140116617526
9645	19583.822449108244
9646	58255.39542375827
9647	26391.90644616191
9649	13643.625397957565
9651	11343.218198872963
9654	5670.727798972854
9655	16909.292497329032
9658	13182.108962024424
9659	28775.98609981185
9661	13660.595960637771
9662	6829.944509261111
9663	11357.076932029164
9665	16926.089493844916
9667	20750.174218354547
9669	32651.116559094728
9670	8460.491516888502
9671	34801.24595575272
9673	32945.391030710845
9674	10369.966063331227
9677	13683.223377544977
9678	5684.5865668162005
9679	13686.051804658397
9681	22754.494866475226
9682	26877.033813973438
9683	38276.786911059266
9685	96035.96056431565
9686	21334.23549499962
9687	11385.550218321634
9689	13700.193940225576
9690	148385.10510027135
9691	26517.935591954058
9694	24007.45755808257
9695	60112.88340495196
9697	13711.507648679402
9698	14413.42740442349
9699	64918.147782706124
9701	73917.31590396915
9703	44384.394727322004
9705	19705.256214093242
9706	19110.87184367004
9707	33065.177123828376
9709	171995.4282963605
9710	8496.275697086712
9713	26574.621498984132
9714	5705.7525739958155
9715	111766.91680899027
9717	64343.14431095928
9718	25859.609748042483
9719	13742.62034692781
9721	13745.448774041328
9722	6872.370915454764
9723	22856.63056408316
9726	5713.05981386222
9727	66468.99411900213
9730	25926.5340171383
9731	48514.30530993175
9733	13762.41933672254
9734	22151.75305817672
9735	271013.86011554895
9737	156491.97007465846
9739	13770.90461806321
9741	40985.57768276469
9742	6886.5130508545035
9743	13776.561472290345
9745	17065.57629696285
9746	13308.136854807115
9749	13785.046753631083
9753	11462.906980346203
9754	6894.998332094789
9755	17084.563698281425
9757	26693.417616721064
9758	97638.45373265995
9759	11470.214257252808
9761	52345.645876246606
9762	5734.225821340582
9763	29083.638621051632
9766	17521.010726079807
9767	13810.502597653542
9769	13813.331024767172
9770	8548.127087747976
9771	11484.072990018733
9773	43267.5198748334
9777	11491.380266992557
9778	6911.968894576343
9779	131645.39414165437
9781	13830.301587449045
9782	32130.780047538527
9785	113409.01917735803
9786	12849.872674937644
9787	13838.78686879004
9789	36236.02269975487
9790	36416.55037991701
9791	13844.443723017393
9793	21018.893699149783
9794	30295.9426525476
9795	20323.41511714726
9797	77833.68863582904
9798	24578.625338187714
9799	51339.69220310681
9803	13861.414285699566
9805	123853.33137735925
9806	6931.767884139809
9807	25242.455108910453
9809	33403.802155574616
9811	13872.727994154437
9813	11533.7122864803
9814	10522.44391588333
9815	88519.69362204321
9817	13881.213275495635
9818	6940.253165381836
9821	194571.07199777855
9822	5769.250595680211
9823	316952.5915167513
9827	44950.145596337985
9829	13898.183838178156
9830	8600.708430638168
9831	55430.571347149475
9833	13903.8406924057
9834	16676.896563547274
9835	52704.22371264968
9838	6954.395300785928
9839	13912.325973747047
9841	29317.658462645755
9842	66513.68005137614
9843	41389.44541605778
9845	70613.95789551726
9847	52795.88044159822
9851	13929.296536429863
9853	61580.49213538202
9854	14648.016304891185
9857	13937.78181777133
9858	26508.37094213989
9859	13940.610244885163
9861	45586.494546232556
9862	6971.365863272018
9863	21171.37241880918
9865	17276.63189266319
9866	6974.194290353156
9867	816435.4489525516
9869	67431.17317574815
9870	60342.16695046014
9871	13957.580807568243
9874	6979.85114451554
9877	167245.13802855418
9878	13486.633008007997
9879	62761.088980872424
9881	51777.8944063482
9883	13974.551370251485
9885	18698.618589242862
9886	6988.33642575938
9887	13980.208224479267
9889	331705.53599993524
9890	70162.74371577396
9893	29474.622493788094
9894	21981.859209733728
9895	17328.48309426583
9897	11632.235057809543
9899	35626.481470358165
9901	14000.007214276642
9902	6999.650134084991
9903	11639.54233524703
9905	61408.58858827351
9906	17693.319779547317
9907	14008.492495618439
9910	8671.546847160691
9911	217395.6587896344
9913	39185.9632811156
9914	7008.135415329568
9915	18757.661638278834
9917	55506.632155535925
9919	121703.96037053506
9921	11660.70834500838
9923	14031.11991253009
9926	10641.419543863642
9929	14039.605193872034
9930	9371.744432922404
9931	14042.433620986023
9933	281621.30920719967
9934	7022.27755073789
9935	17399.321732610926
9937	35769.65110540604
9938	7025.1059778196595
9939	11681.874354772362
9941	14056.575756556033
9942	5840.055859059416
9943	63200.16860640249
9946	7030.7628319833
9949	14067.88946501212
9951	62560.84684460224
9953	49623.68611796277
9955	81078.08391055954
9957	11703.040364538965
9958	14798.706280015193
9959	39368.53574113016
9961	21381.971520366904
9962	16919.76179499456
9965	17451.903092644156
9966	17604.93609288137
9967	14093.345309038565
9969	11716.899096611036
9970	8723.398231774725
9973	14101.83059038079
9974	7050.561821557128
9977	27295.837152750963
9978	5861.221866666936
9979	33999.104992870976
9982	89980.79929827387
9983	66382.82375483912
9985	17486.957332684626
9986	7059.047102803567
9987	11738.065106318512
9989	21440.09189207861
9991	79381.62961075372
9993	11745.372384079974
9994	17925.185492913963
9995	17503.754292973106
9997	29785.127565602765
9998	7067.532384050314
